,method,iteration,data
370,SGD,20,0.2507
371,SGD,21,0.2508
372,SGD,22,0.251
373,SGD,23,0.2519
374,SGD,24,0.2519
375,SGD,25,0.2521
376,SGD,26,0.2528
377,SGD,27,0.2528
378,SGD,28,0.2531
379,SGD,29,0.2533
380,SGD,30,0.2534
381,SGD,31,0.2537
382,SGD,32,0.2537
383,SGD,33,0.2537
384,SGD,34,0.2538
385,SGD,35,0.2536
386,SGD,36,0.2543
387,SGD,37,0.2551
388,SGD,38,0.2551
389,SGD,39,0.2551
390,SGD,40,0.2559
391,SGD,41,0.2564
392,SGD,42,0.257
393,SGD,43,0.257
394,SGD,44,0.2571
395,SGD,45,0.2572
396,SGD,46,0.2572
397,SGD,47,0.2572
398,SGD,48,0.2575
399,SGD,49,0.2575
