,method,iteration,data
0,IMT,0,9.412498791330991
1,IMT,1,9.41252095442475
2,IMT,2,9.412446458584853
3,IMT,3,9.412372064808165
4,IMT,4,9.41233446431788
5,IMT,5,9.412555517348997
6,IMT,6,9.41248125720663
7,IMT,7,9.412450319200781
8,IMT,8,9.412520570445997
9,IMT,9,9.412656259392499
10,IMT,10,9.412625433386694
11,IMT,11,9.412703777551075
12,IMT,12,9.412568575820359
13,IMT,13,9.412537940719869
14,IMT,14,9.412648140456314
15,IMT,15,9.41251312663777
16,IMT,16,9.412591585200618
17,IMT,17,9.412526185516043
18,IMT,18,9.41263650527781
19,IMT,19,9.412715076130644
20,IMT,20,9.412669595396137
21,IMT,21,9.412639220401424
22,IMT,22,9.412623361215052
23,IMT,23,9.41248518629873
24,IMT,24,9.412777132054067
25,IMT,25,9.412676496973875
26,IMT,26,9.41280936800386
27,IMT,27,9.412715743420806
28,IMT,28,9.412581360613903
29,IMT,29,9.412516017860115
30,IMT,30,9.412378039879046
31,IMT,31,9.412513775532641
32,IMT,32,9.41237892399887
33,IMT,33,9.41249576048276
34,IMT,34,9.412430499643621
35,IMT,35,9.412292601574126
36,IMT,36,9.4122342814099
37,IMT,37,9.41220407324438
38,IMT,38,9.412201349392946
39,IMT,39,9.41206703198212
40,IMT,40,9.411929306688851
41,IMT,41,9.411884013704958
42,IMT,42,9.412131591344746
43,IMT,43,9.41237934121057
44,IMT,44,9.412278823632192
45,IMT,45,9.412437538766271
46,IMT,46,9.412516330277297
47,IMT,47,9.412455470819
48,IMT,48,9.412390274431917
49,IMT,49,9.412387630617811
50,IMT,50,9.412416384851035
51,IMT,51,9.412351327516177
52,IMT,52,9.412263767204239
53,IMT,53,9.412126183239312
54,IMT,54,9.412052685041433
55,IMT,55,9.412149430411262
56,IMT,56,9.412395594611336
57,IMT,57,9.412404807911505
58,IMT,58,9.412331401996974
59,IMT,59,9.41229700351512
60,IMT,60,9.412518554304588
61,IMT,61,9.41248860530125
62,IMT,62,9.412766928312703
63,IMT,63,9.412676387002062
64,IMT,64,9.412898049878894
65,IMT,65,9.413119812124204
66,IMT,66,9.41298236023038
67,IMT,67,9.41322382570755
68,IMT,68,9.413178648332265
69,IMT,69,9.413105501744452
70,IMT,70,9.413032457223016
71,IMT,71,9.412998133142647
72,IMT,72,9.412897788218322
73,IMT,73,9.412839647728307
74,IMT,74,9.413082254839448
75,IMT,75,9.413161205466174
76,IMT,76,9.413096339292341
77,IMT,77,9.412959029063055
78,IMT,78,9.413038096028947
79,IMT,79,9.413087876256299
80,IMT,80,9.41308563982847
81,IMT,81,9.413212412828818
82,IMT,82,9.41318146160584
83,IMT,83,9.41325211463084
84,IMT,84,9.41352610698499
85,IMT,85,9.413389012069397
86,IMT,86,9.413515866617537
87,IMT,87,9.413415751096078
88,IMT,88,9.413486495151236
89,IMT,89,9.413725726771789
90,IMT,90,9.413652754767552
91,IMT,91,9.413594723111927
92,IMT,92,9.413867456853927
93,IMT,93,9.413836680729357
94,IMT,94,9.41376381017171
95,IMT,95,9.414004181786536
96,IMT,96,9.41408340388013
97,IMT,97,9.414010813612006
98,IMT,98,9.413901111695452
99,IMT,99,9.413766778341381
100,IMT,100,9.41369406884327
101,IMT,101,9.413557152079102
102,IMT,102,9.41368380944913
103,IMT,103,9.4137337419314
104,IMT,104,9.413661174924197
105,IMT,105,9.413526967019575
106,IMT,106,9.413766177015933
107,IMT,107,9.4138772562653
108,IMT,108,9.41377739677254
109,IMT,109,9.413999498189334
110,IMT,110,9.414132740518008
111,IMT,111,9.414371468476261
112,IMT,112,9.414298966496924
113,IMT,113,9.414410215362313
114,IMT,114,9.41448962380832
115,IMT,115,9.414622983662056
116,IMT,116,9.414673067346165
117,IMT,117,9.414913177686246
118,IMT,118,9.41504665634691
119,IMT,119,9.415069585140587
120,IMT,120,9.415166843958978
121,IMT,121,9.415030038764138
122,IMT,122,9.415000982338212
123,IMT,123,9.414943277206968
124,IMT,124,9.414843606467743
125,IMT,125,9.414955083882589
126,IMT,126,9.41488277580322
127,IMT,127,9.414853952333939
128,IMT,128,9.414883246451453
129,IMT,129,9.414854527943104
130,IMT,130,9.414796723802851
131,IMT,131,9.414681611769312
132,IMT,132,9.414609583002497
133,IMT,133,9.414832001622656
134,IMT,134,9.414767213295976
135,IMT,135,9.41463049840616
136,IMT,136,9.414572802348651
137,IMT,137,9.414436213732701
138,IMT,138,9.414407684312923
139,IMT,139,9.414271208094513
140,IMT,140,9.41421366303683
141,IMT,141,9.414267981610857
142,IMT,142,9.414134338965304
143,IMT,143,9.413997963104599
144,IMT,144,9.414069357432933
145,IMT,145,9.413997602372545
146,IMT,146,9.414124622787984
147,IMT,147,9.414096371602275
148,IMT,148,9.414024808313432
149,IMT,149,9.41409631996227
150,IMT,150,9.414031600408629
151,IMT,151,9.413940884158572
152,IMT,152,9.413906876134263
153,IMT,153,9.414065947922964
154,IMT,154,9.413966460413084
155,IMT,155,9.414046237356457
156,IMT,156,9.414268859016275
157,IMT,157,9.414496487685033
158,IMT,158,9.414403643850607
159,IMT,159,9.41453084730511
160,IMT,160,9.414553965302646
161,IMT,161,9.41471317861977
162,IMT,162,9.414648607111369
163,IMT,163,9.414728562957006
164,IMT,164,9.41484575869695
165,IMT,165,9.414815534985086
166,IMT,166,9.414927664014044
167,IMT,167,9.414870229752884
168,IMT,168,9.414982473030797
169,IMT,169,9.414917980602596
170,IMT,170,9.414853567597573
171,IMT,171,9.415081211609307
172,IMT,172,9.414945025179433
173,IMT,173,9.414845776870907
174,IMT,174,9.414869047931532
175,IMT,175,9.414841054824853
176,IMT,176,9.415067911662867
177,IMT,177,9.414968789702009
178,IMT,178,9.415195708833718
179,IMT,179,9.415275948801574
180,IMT,180,9.415218791164143
181,IMT,181,9.415352508149688
182,IMT,182,9.415322459797611
183,IMT,183,9.415265417288188
184,IMT,184,9.415424828056203
185,IMT,185,9.415409616560154
186,IMT,186,9.415537172863093
187,IMT,187,9.415509316302199
188,IMT,188,9.415444953226167
189,IMT,189,9.415604545654352
190,IMT,190,9.415731988384282
191,IMT,191,9.415865887796459
192,IMT,192,9.415766938669737
193,IMT,193,9.415736976305652
194,IMT,194,9.415817378739344
195,IMT,195,9.415897893702185
196,IMT,196,9.416125358147056
197,IMT,197,9.41609760380295
198,IMT,198,9.415964439075374
199,IMT,199,9.415988003741676
200,IMT,200,9.416100613364831
201,ITAL,0,9.412498791330991
202,ITAL,1,9.402721661230151
203,ITAL,2,9.394117385353578
204,ITAL,3,9.384356356538184
205,ITAL,4,9.375318241153266
206,ITAL,5,9.365208911592322
207,ITAL,6,9.35539193580495
