,method,iteration,data
0,,0,30.01171875
1,,1,26.3578125
2,,2,27.78671875
3,,3,27.7703125
4,,4,28.5640625
5,,5,28.00078125
6,,6,28.02265625
7,,7,26.94296875
8,,8,28.140625
9,,9,29.0203125
10,,10,27.278125
11,,11,27.88359375
12,,12,27.04296875
13,,13,26.428125
14,,14,27.396875
15,,15,28.62890625
16,,16,27.6078125
17,,17,27.36328125
18,,18,26.0453125
19,,19,26.14296875
20,,20,26.7484375
21,,21,27.7328125
22,,22,28.3171875
23,,23,27.04453125
24,,24,26.290625
25,,25,26.9765625
26,,26,27.3484375
27,,27,27.8546875
28,,28,28.1765625
29,,29,26.9578125
30,,30,26.9953125
31,,31,27.9140625
32,,32,28.5125
33,,33,28.9078125
34,,34,26.4625
35,,35,26.2703125
36,,36,28.0859375
37,,37,27.64375
38,,38,27.89140625
39,,39,27.878125
40,,40,28.20078125
41,,41,27.12265625
42,,42,28.13125
43,,43,27.5640625
44,,44,27.06640625
45,,45,27.065625
46,,46,27.675
47,,47,26.5796875
48,,48,26.7671875
49,,49,26.3265625
