,method,iteration,data
309,SGD,9,1
310,SGD,10,1
311,SGD,11,1
312,SGD,12,1
313,SGD,13,1
314,SGD,14,1
315,SGD,15,1
316,SGD,16,1
317,SGD,17,1
318,SGD,18,1
319,SGD,19,1
320,SGD,20,1
321,SGD,21,1
322,SGD,22,1
323,SGD,23,1
324,SGD,24,1
325,SGD,25,1
326,SGD,26,1
327,SGD,27,1
328,SGD,28,1
329,SGD,29,1
330,SGD,30,1
331,SGD,31,1
332,SGD,32,1
333,SGD,33,1
334,SGD,34,1
335,SGD,35,1
336,SGD,36,1
337,SGD,37,1
338,SGD,38,1
339,SGD,39,1
340,SGD,40,1
341,SGD,41,1
342,SGD,42,1
343,SGD,43,1
344,SGD,44,1
345,SGD,45,1
346,SGD,46,1
347,SGD,47,1
348,SGD,48,1
349,SGD,49,1
350,SGD,0,1
351,SGD,1,1
352,SGD,2,1
353,SGD,3,1
354,SGD,4,1
355,SGD,5,1
356,SGD,6,1
357,SGD,7,1
358,SGD,8,1
359,SGD,9,1
360,SGD,10,1
361,SGD,11,1
362,SGD,12,1
363,SGD,13,1
364,SGD,14,1
365,SGD,15,1
366,SGD,16,1
367,SGD,17,1
368,SGD,18,1
369,SGD,19,1
370,SGD,20,1
371,SGD,21,1
372,SGD,22,1
373,SGD,23,1
374,SGD,24,1
375,SGD,25,1
376,SGD,26,1
377,SGD,27,1
378,SGD,28,1
379,SGD,29,1
380,SGD,30,1
381,SGD,31,1
382,SGD,32,1
383,SGD,33,1
384,SGD,34,1
385,SGD,35,1
386,SGD,36,1
387,SGD,37,1
388,SGD,38,1
389,SGD,39,1
390,SGD,40,1
391,SGD,41,1
392,SGD,42,1
393,SGD,43,1
394,SGD,44,1
395,SGD,45,1
396,SGD,46,1
397,SGD,47,1
398,SGD,48,1
399,SGD,49,1
